version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 4 is empty
CPU 5 is empty
CPU 7 is empty
CPU 9 is empty
CPU 11 is empty
cpus=12
       trace-cmd-5246  [006]   171.790747: funcgraph_entry:        4.218 us   |  zpl_show_options();
              dd-5247  [010]   171.791986: funcgraph_exit:         3.414 us   |                      }
              dd-5247  [010]   171.791986: funcgraph_entry:        0.413 us   |                      spa_get_dsl();
              dd-5247  [010]   171.791987: funcgraph_entry:        0.403 us   |                      spa_is_initializing();
              dd-5247  [010]   171.791988: funcgraph_entry:                   |                      zio_done() {
              dd-5247  [010]   171.791988: funcgraph_entry:        0.447 us   |                        zio_wait_for_children();
              dd-5247  [010]   171.791989: funcgraph_entry:        0.439 us   |                        zio_wait_for_children();
              dd-5247  [010]   171.791990: funcgraph_entry:        0.444 us   |                        zio_wait_for_children();
              dd-5247  [010]   171.791991: funcgraph_entry:        0.442 us   |                        zio_wait_for_children();
              dd-5247  [010]   171.791992: funcgraph_entry:        0.440 us   |                        zio_pop_transforms();
              dd-5247  [010]   171.791993: funcgraph_entry:        0.442 us   |                        vdev_stat_update();
              dd-5247  [010]   171.791994: funcgraph_entry:        0.416 us   |                        zio_gang_tree_free();
              dd-5247  [010]   171.791995: funcgraph_entry:        0.479 us   |                        zio_walk_parents();
              dd-5247  [010]   171.791996: funcgraph_exit:         8.089 us   |                      }
              dd-5247  [010]   171.791997: funcgraph_exit:       + 18.378 us  |                    }
              dd-5247  [010]   171.791998: funcgraph_exit:       + 49.852 us  |                  }
              dd-5247  [010]   171.791998: funcgraph_entry:        0.490 us   |                  dnode_rele();
              dd-5247  [010]   171.791999: funcgraph_exit:       + 91.233 us  |                }
              dd-5247  [010]   171.791999: funcgraph_entry:        0.409 us   |                dmu_buf_get_user();
              dd-5247  [010]   171.792001: funcgraph_entry:                   |                dmu_buf_set_user() {
              dd-5247  [010]   171.792002: funcgraph_entry:        0.490 us   |                  dmu_buf_update_user();
              dd-5247  [010]   171.792003: funcgraph_exit:         1.339 us   |                }
              dd-5247  [010]   171.792004: funcgraph_entry:                   |                zap_name_alloc() {
              dd-5247  [010]   171.792005: funcgraph_entry:        0.557 us   |                  zap_hash();
              dd-5247  [010]   171.792006: funcgraph_exit:         1.847 us   |                }
              dd-5247  [010]   171.792006: funcgraph_entry:        1.056 us   |                mze_insert();
              dd-5247  [010]   171.792008: funcgraph_entry:        0.585 us   |                zap_name_free();
              dd-5247  [010]   171.792009: funcgraph_exit:       ! 102.076 us |              }
              dd-5247  [010]   171.792010: funcgraph_entry:                   |              zap_name_alloc() {
              dd-5247  [010]   171.792010: funcgraph_entry:        0.460 us   |                zap_hash();
              dd-5247  [010]   171.792011: funcgraph_exit:         1.460 us   |              }
              dd-5247  [010]   171.792012: funcgraph_entry:                   |              mze_find() {
              dd-5247  [010]   171.792012: funcgraph_entry:        0.477 us   |                mze_compare();
              dd-5247  [010]   171.792013: funcgraph_entry:        0.603 us   |                zap_match();
              dd-5247  [010]   171.792014: funcgraph_exit:         2.575 us   |              }
              dd-5247  [010]   171.792015: funcgraph_entry:        0.570 us   |              zap_name_free();
              dd-5247  [010]   171.792016: funcgraph_entry:                   |              zap_unlockdir() {
              dd-5247  [010]   171.792017: funcgraph_entry:                   |                dmu_buf_rele() {
              dd-5247  [010]   171.792017: funcgraph_entry:                   |                  dbuf_rele_and_unlock() {
              dd-5247  [010]   171.792018: funcgraph_entry:        0.629 us   |                    arc_buf_freeze();
              dd-5247  [010]   171.792019: funcgraph_entry:        0.447 us   |                    arc_released();
              dd-5247  [010]   171.792020: funcgraph_entry:                   |                    arc_buf_remove_ref() {
              dd-5247  [010]   171.792020: funcgraph_entry:        0.683 us   |                      remove_reference();
              dd-5247  [010]   171.792021: funcgraph_exit:         1.775 us   |                    }
              dd-5247  [010]   171.792022: funcgraph_entry:        0.516 us   |                    arc_buf_eviction_needed();
              dd-5247  [010]   171.792023: funcgraph_exit:         5.774 us   |                  }
              dd-5247  [010]   171.792023: funcgraph_exit:         6.603 us   |                }
              dd-5247  [010]   171.792024: funcgraph_exit:         7.687 us   |              }
